tweet_id,username,created,text,label
1404868124147605504,"1st Lt Olsson, ret. 💉",2021-06-15 18:27:16,@badgirlgrown Finns det en del av twitter med tuttar månntro?,bokmål
1404869087734517761,Chieftain Arnt,2021-06-15 18:31:06,"@TweetsSelf @oppspist Det hadde vert folk i ledelsen og saksbehandlere som faktisk har peiling på hvordan det er å leve på statens nåde, hvor penger ikke strekker til, hvor folks tidligere innsats (den som satte en utenfor arb.livet) blei satt pris på. Og joda, det hadde vert nok saksbehandlere.",bokmål
1404871102921424903,renate,2021-06-15 18:39:06,Aaaww visst ikke at Renatis va zåå Kozeliiii egentliiiii💖🔮🌈#munkensomsolgtesinferrari #braboktips #solutesolinnesolisinnet☀️ #meetimealwaysgoodtime #chillsnotskills #tavare #always @ Jar Bærum https://t.co/0oCjoGFrgT,bokmål
1404873042837356544,Yngve Kristiansen,2021-06-15 18:46:49,"For mye frukt, og lite tydelig humle... - Drinking a Disko Diaries by Disko Brewing @ Haandbryggeriet  — https://t.co/CDzhG6ZdRw",bokmål
1404873299700629504,Frederik L. Gnatt,2021-06-15 18:47:50,"Veldig skeptisk til at Harden skal spille i natt. Regner med at Nets ikke tar noen sjanser, for det kan koste mer enn det gir. Hamstring er ekkelt.",mixed
1404873595596292098,Jenny Dahl Bakken,2021-06-15 18:49:01,"Norge, her må vi mobilisere og gjøre det helt klart at VI DRIVER OGSÅ MED LØRDAGSGODT!!! Skal svenskene liksom få æren for det også… hva er det neste, at det skrives en artikkel om Sverige og «fredagstacos»?",bokmål
1404873723015045122,(K)ilo (I)ndia (M)ike🚀,2021-06-15 18:49:31,"Alltid en god følelse når toget ruller over holmen og inn mot Drammen stasjon, alltid etterlengta og god følelse hver gang https://t.co/FwRBGmoB2p",bokmål
1404873799246528514,haz99,2021-06-15 18:49:49,@KimMidtlie Eller han som svarer «ADCC» når spørsmålet er å stave musikkgruppen ACDC. Og han begynner å gjenta og rope ADCC forvirrende når radiovertene får totalt lættis og ber han prøve igjen.. faen nå må jeg finne det klippet.,bokmål
1404873858776190977,Rugml Mestavia 🏳️‍⚧️BLM,2021-06-15 18:50:03,Hadde dårlig samvittighet for at jeg brukte forrige uke til å stort sett slappe av og treffe venner. Tror egentlig det var litt lurt jeg.,bokmål
1404874311693910020,Jon S Torsteinson,2021-06-15 18:51:51,Frankrike har vel et ganske OK lag🤔,bokmål
1404874960393355265,erix morgan aarsten,2021-06-15 18:54:26,"@NSM_no Grats,!spennende å se uniformsvalget. Må få en touch av cybertrykk. https://t.co/c76mla7Nv2",bokmål
1404875480092876806,A. Jönsson,2021-06-15 18:56:30,Det var som faen!,mixed
1404875505799737345,Lene Beate,2021-06-15 18:56:36,"@BjoornRa Ja... neppe en guiz. Det jobber folk hos NAV som ikke har noe der å gjøre, antageligvis.",bokmål
1404875575962046471,Rita,2021-06-15 18:56:53,"@terjeaukland Eg er så gamal at eg har ""god reknetame"" i vurderingsboka mi:)",bokmål
1404875827402227713,Photophrodo,2021-06-15 18:57:53,"En liten teaser fra podkasten jeg og Lars har mekket. Her snakker vi for første gang sammen på...ja, mange år! Utrolig at vi kan ha såpass til kjemi så lenge etterpå. 🙂 Podkasten premierer 2. juli med våre 5 favorittsommerlåter. 😎 

https://t.co/XJDQsS6bnY",bokmål
1404876384422486025,Sigurd,2021-06-15 19:00:06,@Bulle44 @realRogerCh Det stemmer! Slutten av 60-tallet.,bokmål
1404876600957673478,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-15 19:00:57,"Eie dokk itj samvittighet, @RanheimFotball? Fysj.",nynorsk
1404876664023228416,Øyvind L. Høysæter,2021-06-15 19:01:12,Hva er dette kontrollbilde-greiene til vipps? Nå har jeg sendt 2 ganger ved en feiltakelse pga noe flamme-emojier og det dukker ikke opp i transaksjonene i vipps. Men jeg ble trukket fra konto ser jeg i bank-appen.,bokmål
1404876780704616448,Åse Markenlind,2021-06-15 19:01:40,Art as photo by Åse Markenlind from Mattias https://t.co/WY17eoMLX2,bokmål
1404877107432415244,Sigurd,2021-06-15 19:02:58,"@Bulle44 @realRogerCh Begynnelsen, var det visst. Jeg var ikke født ennå.",bokmål
1404877312185745408,MonicaØstbø,2021-06-15 19:03:47,"@miebiee Heeeelt normale tanker å ha, det er bare sånn det ikke snakkes så mye om. Alle snakker liksom om den store lykken, men det er jo ikke alle som føler det sånn 🙂❤️",dialectal
1404877385305104385,Øyvind L. Høysæter,2021-06-15 19:04:04,Byrådet aviset Bergenshallen og nå avviser de at de gir etter for press etter press fra idretten. Kan man lese i avisen. Her gjelder det å ha is i magen.,bokmål
1404877411699789829,Lene Beate,2021-06-15 19:04:10,"@HodaImad @erna_solberg Ja, han var jo det. Uansett hva du mener. Du skyr sannhet?",mixed
1404877607573786631,Vidar Seland,2021-06-15 19:04:57,"Henter guttungen på parkour-trening i Lørenskog. 
Her står Tesla Model X’, Volvo XC90’er og Audi E-tron’s (samt en og annen Leaf) linet opp for henting. Billig å bo i suburbia tydeligvis… 😅",bokmål
1404877614439972865,💛💙🏆KatheBerry1952 🇩🇰🇪🇺,2021-06-15 19:04:59,@HelleBaekkelund @LouiseHansen5 Også i min Fakta. 👍,bokmål
1404878398363688961,Camilla🇵🇸,2021-06-15 19:08:06,Uæææh har bestilt meg sangtimer til høsten!!! 🤘,bokmål
1404879266047725575,Per Kopperdal,2021-06-15 19:11:33,Fint å se det tyske forsvaret Rüdiger opp… takk for meg #fratys #euro2020,bokmål
1404879308955475974,Trygve Willadssen,2021-06-15 19:11:43,Pengene bør settes på….. DIE MANNSCHAFT 🍺 - Drinking a Hansa Mango IPA by Hansa Borg Bryggerier @ Nordstua  — https://t.co/mXdfPxwDHn,bokmål
1404879574815723525,Marius Huseby,2021-06-15 19:12:46,@leifwelhaven Bra. Men må si det var en snasen vaksinestol :),bokmål
1404879731820990466,Per Kopperdal,2021-06-15 19:13:24,Fint å se at det tyske forsvaret Rüdiger opp… … takk for meg #fratys #euro2020,bokmål
1404880212144308235,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-15 19:15:18,"Sje og lær, @RanheimFotball.

Kjempebra, @TillerFotball!",mixed
1404880430906679298,Jon Blund,2021-06-15 19:16:10,@load_dependent @OGadeholt @kristianhanstad @Yngsepyngs @KristianGunder @MarFausk Pseudofaglighet. Er ikke det den norske koronastrategiens varemerke?,bokmål
1404880441778245636,Steve Johnsen,2021-06-15 19:16:13,Dømmingen hittil i EM. 10/10! EM's beste prestasjon til nå. #NRKem #2em,bokmål
1404880999943651328,Motormann,2021-06-15 19:18:26,Fint å se at Peder Kjøs har fått tillit fra start. #Euro2021,bokmål
1404881631542980611,Niklas Nyland,2021-06-15 19:20:57,Vakker pasning av @paulpogba!,bokmål
1404881841635606529,Yngve Kristiansen,2021-06-15 19:21:47,Kvalitet... - Drinking an Astral Insight by Sleeping Village Brewing @ Haandbryggeriet  — https://t.co/Y8exxY6V26,bokmål
1404881974825787396,ciri_trashpanda 🦝,2021-06-15 19:22:18,Har nettopp publisert et bilde @ Ådalsbruk https://t.co/VvV2nnwC3V,bokmål
1404882137078239233,Christian H. I.,2021-06-15 19:22:57,"@DagIdarJ @LMGimse Skulle akkurat til å si det, har de ikke lært av Åråsen?!",bokmål
1404882228807667725,Mhartine,2021-06-15 19:23:19,@UnaAmalie OMGGG AAA SÅ GØYYYY KAN JEG KOMME PÅ BESØK 🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳,dialectal
1404882422517411843,Sigurd,2021-06-15 19:24:05,"@TSkomedal @Bulle44 @realRogerCh Det er alltid et svarteperspill når en sjefdirigent skal slutte. Jeg tror vi var lei alle sammen, det var nok gjensidig.",bokmål
1404882731004215297,Christian H. I.,2021-06-15 19:25:19,Fallskjermhopp og fotball er ikke den naturlige komboen som div arrangører liker å tro. Hilsen meg som var x-antall kamper på gamle Kristiansand Stadion og venta x-antall minutter på andre omgang da d var opptil flere som somla m landinga. Ikke få meg i gang om biler og kamp.,bokmål
1404882762717335555,Lars Erik Pedersen,2021-06-15 19:25:26,Denne skolebrødhistorien blir bare finere og finere! @ValerengaOslo @vikingfotball ❤️,bokmål
1404883258672926732,Rahman Chaudhry,2021-06-15 19:27:24,Drillo høres ut som faren din som kommenterer hvordan du øvelseskjører,mixed
1404883265669013507,Nikke Lindqvist  🖤,2021-06-15 19:27:26,@BjornLagerin @alltingpa Inga konstigheter. https://t.co/4yWFFswbLH,bokmål
1404883408698884100,Sigurd,2021-06-15 19:28:00,"@engzor @carce69631006 Ser flere si det samme her. Jeg ville ikke hatt noen illusjoner om at Rødt tenker slik. Politikk er spill, spill og atter spill. 
Men om det er godt spilt, gjenstår å se. Det er et høyt spill, om ikke annet.",bokmål
1404884536044003329,Øyvind L. Høysæter,2021-06-15 19:32:29,Jeg kom nettopp hjem - hva har skjedd?!,bokmål
1404884581224955905,Christian H. I.,2021-06-15 19:32:40,«Hvorfor er det bare guttaboys som spiller pappa?» sitat Milla (4 1/2) etter 28 min spilt i #FRAGER. Kjøpte ikke konseptet med dame- og herrelag hver for seg.,bokmål
1404884606671802383,Frederik L. Gnatt,2021-06-15 19:32:46,Frispark like utenfor 16 meter må være den situasjonen i idrett som skaper flest situasjoner som ender i antiklimaks.,bokmål
1404884950613037058,Jens W. Måge,2021-06-15 19:34:08,Skjønner at sirkulær økonomi er hot. Nå har til og med Drillo begynt å snakke om gjenvinning.,bokmål
1404885069114773512,Janne-H.A.,2021-06-15 19:34:36,@oslolos1 Svaret er nei.,bokmål
1404885668065644548,Stein-Erik Stormoen,2021-06-15 19:36:59,@bvegard Det spillet skjønte jeg aldri. Bare trøkka i vei. Bomba smalt.,bokmål
1404885918285246464,Fredrik Borchgrevink Lange,2021-06-15 19:37:59,Neuer er seg selv lik i kveld 🤩,bokmål
1404885982239932418,Stein-Erik Stormoen,2021-06-15 19:38:14,"Nymo Matland ferdig i HamKam melder HA. 18 målpoeng (8+10) på 40 kamper. Nesten målpoeng i annenhver kamp, som venstreback. For et våpen.",bokmål
1404886185143685121,Stein-Erik Stormoen,2021-06-15 19:39:02,@IngveEriksen Den likte jeg i overkant godt!,bokmål
1404886289971826692,Pesta,2021-06-15 19:39:27,Har fremdeles verken internett eller tv. Telia sendte en sms med link der jeg kunne «lese mer». Linken sendte meg til min side hos Telia og der sto nøyaktig det samme som i sms-en. FIKS DET,bokmål
1404886440438337536,"Rob Storm, Scandinavian with worldwide ties",2021-06-15 19:40:03,Rent av livsfarlig.,bokmål
1404886442837524487,Stein-Erik Stormoen,2021-06-15 19:40:04,@andersaas @alekmelga @KHagen21 @HamKamFotball @EriksenKris Ingen vet hvor Melga har putta det brødet sitt. Må bli Eriksen.,bokmål
1404886748849704962,Frederik L. Gnatt,2021-06-15 19:41:17,"Patetisk av Hernandez. 
Burde vel strengt tatt vært frispark til Tyskland?",bokmål
1404887161212751872,Everlasting_Norway,2021-06-15 19:42:55,"Har nettopp publisert et bilde @ Kristiansand, Norway https://t.co/NbA25a65T3",bokmål
1404887343270486016,Frederik L. Gnatt,2021-06-15 19:43:38,"@Odinbn Fair, men reaksjonen er fortsatt patetisk.",bokmål
1404887743776370693,Andreas Theilmann Jensen,2021-06-15 19:45:14,@arilasos Spiller jo helt annerledes fotball.,bokmål
1404888142126141443,Vålerenga forever,2021-06-15 19:46:49,@NRK_Sport Tyskland har dårlig tid sier deres kommentator... Såvidt jeg vet er det 1 omgang igjen .Våkn opp!!!!,bokmål
1404888296539496449,Christian H. I.,2021-06-15 19:47:26,Egil «Drillo - litt skuffa» Olsen.,bokmål
1404888471760781316,R. Thorsen,2021-06-15 19:48:07,Er stolt over å være trener for ett av guttelagene til Tiller IL. Tiller er for boikott av VM i Qatar.,bokmål
1404888562412232705,SF-Podden,2021-06-15 19:48:29,Dette er klasse,nynorsk
1404888616132911113,Frederik L. Gnatt,2021-06-15 19:48:42,"@KrisAnsnes Nei, reaksjonen hans over å få en sko i ansiktet var patetisk. Virkelig helt patetisk.",bokmål
1404888878247559174,Øyvind L. Høysæter,2021-06-15 19:49:44,@CPalmesen Kanskje noe geolog-greier. 😊,bokmål
1404889232666148879,Fredrik Borchgrevink Lange,2021-06-15 19:51:09,"Det blir mye klaging med Drillo, og han er ikke veldig engasjert når det først skjer noe bra 😴 #FRAGER #EURO2020",nynorsk
1404889320658550790,Hans Gunnar Hagelin,2021-06-15 19:51:30,"Denne tråden er verdt å lese. Naturen er forundarleg, og dess meir du veit dess merkelegare er den.",nynorsk
1404889542369370114,Pesta,2021-06-15 19:52:23,@fro_devika Er faktisk litt interessert fordi jeg har tippa resultater i alle kamper i familiens egen liga.,bokmål
1404889694501019653,Frederik L. Gnatt,2021-06-15 19:52:59,"@Odinbn @KrisAnsnes For det første, jeg er veldig usikker på om han blir sparket, eller får en fot, i ansiktet. Vesensforskjell. 

For det andre, jeg har fått mye verre enn det der, uten noensinne å reagert på den måten. 

For det tredje, han kan ha fått vondt. Patetisk reaksjon likevel.",bokmål
1404889783122501633,Frederik L. Gnatt,2021-06-15 19:53:20,@Odinbn @KrisAnsnes Og det at han var helt fin 45 sekunder senere beviser vel det ganske greit.,bokmål
1404889899145252868,KapAbel Hiorth 🏳‍🌈👩‍❤️‍💋‍👩👨‍❤️‍💋‍👨🎬,2021-06-15 19:53:48,"Nei la oss få tilbake bilder av vold, krig og å-kjendiser som driter seg ut. 

Tenk å vise noe så flott som sex! Uffameg 

https://t.co/aijTF6OEVu",bokmål
1404890398829461511,Øyvind L. Høysæter,2021-06-15 19:55:47,"@elfhybrid_ Their loss spør du meg, jeg synes du skriver veldig bra.",bokmål
1404890436632825860,R. Thorsen,2021-06-15 19:55:56,@WahlOlsen Dette er helt klart riktig og viktig verdivalg av klubben 👍,bokmål
1404891037957513220,Lars-Erik Rolstad,2021-06-15 19:58:19,"@RonnyHaraldseid @alekdg @Haneye @EURO2020 @2sporten Tar ikke stilling til saken, men er det typisk norsk å se ned på andre?",bokmål
1404891053342220292,Espen Haugland,2021-06-15 19:58:23,"Helt overlegen pauseprat i NRK studio. Godt å slippe 6 min reklame, 1 min studio, og 6 min reklame i pausen",bokmål
1404891659695964163,Simen Henriksen / warclown,2021-06-15 20:00:47,@tv2esport Bare å bla opp cash @rezylainen 🤣,bokmål
1404891825022935040,Øyvind L. Høysæter,2021-06-15 20:01:27,"@schish76 @skbrann @Skeid1915 Ja jeg vil si at Bergen er bortelag-vennlig. Jeg satt ved siden av to studenter en gang på stadion som listet seg på plass fordi de hadde RBK-drakter på seg. Men alle rundt dem pratet med dem og var hyggelige, de fikk seg en fin opplevelse. Det er sånt som gjør en stolt.",bokmål
1404892659983032320,🏳️‍🌈Superhelt-Hannanas🏳️‍🌈,2021-06-15 20:04:46,"Jeg har vært hjemme siden lørdag, med ett unntak av tur på verkstedet og snartur på butikken på mandag, og jeg er så lei av å se serier og film at jeg GLEDER MEG DRITMYE til jobb på torsdag.
Hvem har jeg blitt???",bokmål
1404892720926240769,Øyvind L. Høysæter,2021-06-15 20:05:00,@elfhybrid_ Joda om man er lei så kan jo man bare scrolle forbi. Om folk blir sint og slenger drit så er jo de selv et bevis på at det er et viktig å terpe på. 😊,dialectal
1404892810566844417,SS NORWAY,2021-06-15 20:05:22,"@AGrosvik @magnusdevold Eg et annet forslag. Alle kamper starter med en straffekonk. 
Ved 0-0 får det laget som vant straffekonken poengene. Tror det ville bli seervennlig.",bokmål
1404893000837312517,Stefan Jansson,2021-06-15 20:06:07,Stormar? https://t.co/zQ8fhBSfIv,nynorsk
1404893251450982403,Rita,2021-06-15 20:07:07,@amundjo Likam = lekam = kropp. Kroppsøving:),nynorsk
1404893404488740864,Sigurd,2021-06-15 20:07:43,"@eric_egan Jaså, så MDG er et sentrumsparti? Det er interessant dersom folk går rundt og tror det, at det er et inntrykk som har festet seg.",bokmål
1404893546839261188,Marius Brattli,2021-06-15 20:08:17,"Takk for alt du ga, Drillo. 
Takk for alt du sa, Drillo. 

Nå må du få hvile. Sitte hjemme på Kringsjå med @MSkjel og bikkja og bivåne dette mesterskapet. 🥰",bokmål
1404894106577297411,Johan Erlandsson,2021-06-15 20:10:31,@NkpgGubben Sent byte?,bokmål
1404894107093422090,BIR,2021-06-15 20:10:31,"Med klyngeselskapet CIMBIO ønsker BIR, @NORCEresearch og en rekke partnere å øke utnyttelsen av biologisk avfall. Vi inspireres av naturen for å se om vi kan få høyverdig utnyttelse i form av protein og omega3, energi og gjødsel av matavfall #wastenomore 

https://t.co/2JkHssQLe6",bokmål
1404894327378227200,Øyvind L. Høysæter,2021-06-15 20:11:23,"@CPalmesen Takk, nom nom. 😊",bokmål
1404894362014818304,Simen Henriksen / warclown,2021-06-15 20:11:32,@modreas @NRK_Sport @MSkjel Vegard er sjef!,bokmål
1404894648640970758,Øyvind L. Høysæter,2021-06-15 20:12:40,"En kamerat tipset meg om en god bar, i dag fikk jeg endelig tak i. Den har det morsomste navnet jeg har sett. https://t.co/IgTxFHUz9N",bokmål
1404894651807670277,Jon Rømmen,2021-06-15 20:12:41,Definitivt en høyoddser at NRK-kommentator Nilssen skulle dra Tony Pulis opp av hatten 😀,bokmål
1404894675878699011,Sigurd,2021-06-15 20:12:47,@egil_heistad Det har du forsåvidt rett i. De angriper alt og alle.,bokmål
1404895433206505477,Erik Erik Seierstad,2021-06-15 20:15:47,"@LasseJohansen1 @andersskyrud @dnumgi @helgestad Jeg tillater meg å være uenig.

En kommune har ikke som mål å utbetale utbytte til aksjonærer.

Enkelte blårusspolitikere misforstår dette og selger kommunens/statens verdier eller bruker opp sparepengene for å utbetale utbytte til sine aksjonærer. Det er et demokratisk problem.",bokmål
1404895456119996418,Magne Bjella,2021-06-15 20:15:53,@ealmonn 😂😂😂 Majoriteten av disse skoene kjøpte jeg i Spania for langt lavere enn den prisen 😇 pesetas tida ….,bokmål
1404895680964009988,Henrik Glette,2021-06-15 20:16:46,Det er moro når arbeidsplassen din slår sin egen verdensrekord. Og på toppen av alt bidrar til et energisystem for framtiden. #fremtidenerelektrisk,bokmål
1404896093406699524,Øyvind L. Høysæter,2021-06-15 20:18:25,"Drillo sier det henger en scoring i luften, jeg lurte på om det kanskje var en fallskjermhopper til.",bokmål
1404896099547111427,Jonas Bergh-Johnsen,2021-06-15 20:18:26,"Må være slitsomt å kommentere en fotballkamp og utelukkende se feil, tabber, svake prestasjoner og «søplete defensiv organisering». Ingenting gøy å se her, nei.",mixed
1404896101522710529,Magne Bjella,2021-06-15 20:18:26,@JanRekdahl Vi klarer ikke lage noen ting. Vi fisker fisk og så sender vi fisken til kona for å kjøpe den tilbake,bokmål
1404896123144310787,Marius Sommerfelt,2021-06-15 20:18:32,Hva sier @Edvartsen om måten Gosens går inn på der? Og treffer hodet til Pavard på den måten. Ikke gult en gang?,bokmål
1404896373523288067,🏳️‍🌈Superhelt-Hannanas🏳️‍🌈,2021-06-15 20:19:31,@Jannelf @PCventresss Wtf våkna du og VALGTE kaos i morges eller er du bare syk...?,bokmål
1404896468167806982,Stian Bøe,2021-06-15 20:19:54,@CBeurling Klassisk Tony Pulis-kritikk. Riktig. Blir alltid nevnt. Mindre nevnt er Gnabrys egen innstilling da han var i klubben.,bokmål
1404896620001611779,Ole Kr Dommerud,2021-06-15 20:20:30,LAN MÅ GÅ !!! @Partiet @treivind,bokmål
1404896953889181697,Espen Haugland,2021-06-15 20:21:50,"Jeg liker kommenteringen til Drillo jeg. Han sier ting som det er. Pirker på mye, men han har jo helt rett. Frankrike sitt forsvar har vært elendig. Hva er greien med at alle skal «ta» en kommentator om han sier noe seeren mener er feil?😴",bokmål
1404897155530334218,𝕽𝖔𝖛𝖎𝖈,2021-06-15 20:22:38,Semb og Drillo 🤝 https://t.co/ppITi3m0Zv,bokmål
1404897298283380738,Mikal Eide,2021-06-15 20:23:12,@mariusfla Er det ikke prosedyre å ta av en spiller etter en sånn hodesmell? Så jo nesten ut som han var bevisstløs når han traff bakken,bokmål
1404897364234670084,Øyvind L. Høysæter,2021-06-15 20:23:28,Oi det var vakkert! Men sååå offside.,bokmål
1404897364800946183,Rugml Mestavia 🏳️‍⚧️BLM,2021-06-15 20:23:28,Basert på lyden nedenifra tror jeg det skjedde noe i fotballkampen.,bokmål
1404897384048611329,Erik Erik Seierstad,2021-06-15 20:23:32,"@marenostbo @toresbe Arbeiderpartiet ofrer menneskeliv. Rødt ofrer jobben til landets mest handlekraftige politiker (som forhåpentlig begynner i ny jobb etter stortingsvalget).

Rødt begår en taktisk tabbe ved å gi eksospopulistene en seier å vise sine velgere: ""Vi fikk sparket MDG-Lan"".",bokmål
1404897534368260100,Rugml Mestavia 🏳️‍⚧️BLM,2021-06-15 20:24:08,@ByeKristina Det kan være en svær terskel. Veldig godt jobba!,bokmål
1404898021368897539,Frederik L. Gnatt,2021-06-15 20:26:04,Heeeelt enig. Skal han sitte her å lyve for oss? Å holde oss for narr? Han er en ekspert og forteller oss hva han ser. Som han bør og skal.,bokmål
1404898037001068545,André Lauritsen,2021-06-15 20:26:08,"@VGSvea Bedre enn at de blåser feilaktig før scoring, spør du meg. Ref: Bellingham mot City :) men jeg skjønner frustrasjonen",bokmål
1404898157855653892,Marius Sommerfelt,2021-06-15 20:26:37,@DanielWorkuP @Edvartsen Jeg og. Kjempefarlig,bokmål
1405092643466526722,Odd M,2021-06-16 09:19:26,"Som vanlig vil sv straffe de kostnadseffektive.
Mantraet synes å være ""dyrt og dårlig er bedre enn billig og bra""",bokmål
1405092811230396419,Jenny Dahl Bakken,2021-06-16 09:20:06,@syklemil @Schrevans @thomasstorfjord @jenskihl @eivindtraedal For å være helt ærlig syns jeg det er litt irrelevant ettersom bystyret kan legge akkurat hva de vil til grunn for et mistillitsforslag og selv kan bestemme hva de vektlegger. Men det er absolutt viktig å ha med seg og kan være relevant å spørre om hvis de selv trekker det fram.,bokmål
1405093176877199362,Jenny Dahl Bakken,2021-06-16 09:21:33,"@syklemil @Schrevans @thomasstorfjord @jenskihl @eivindtraedal Men jeg må logge av, blir spammet ned av denne tråden. Anbefaler at dere selv tar direkte kontakt med opposisjonspartiene og spør om dette hvis dere ønsker svar på disse detaljene, det er ikke min oppgave å være noen mellommann. Men jeg tar med meg innspillene. Nå må jeg jobbe.",bokmål
1405138532587520004,Henning Thoresen,2021-06-16 12:21:47,@evagrinde Ja for @RaymondJohansen handler dette kun om småpenger så derfor full tillit til @Lan_Marie For uansvarlighet har ingen grenser for maktsyke politikere @MarianneBorgen,bokmål
1405138640662061056,Andreas Theilmann Jensen,2021-06-16 12:22:12,"Jeg er ikke Rødtfan, men det Rødt har gjort har vært riktig. Og det må flere partier tørre å gjøre. Stå for noe, selv om det ikke tjener dem selv noe. Det er altfor mye gruppe- og ""de gjorde sånn og også"" mentalitet. Det skaper bare politikerforakt.",bokmål
1405138759352557568,Rita,2021-06-16 12:22:41,"@Cuervo3 Svært sjeldan. Det fell ned på andre sida av fjella, på Vestlandet.",bokmål
1405138763727216648,Stein-Erik Stormoen,2021-06-16 12:22:42,"@wegardb Ja, folk skal få mene hva de vil for meg, men min gjetning er at brorparten av de som hadde sterkt behov for å fortelle Drillo og Marcus Berg hvor elendige de er, hadde endt opp med en annen lyd i pipa om de møttes ansikt til ansikt, at de var trivelige folk - og be om en selfie.",bokmål
1405138856207343619,Øyvind Marvik,2021-06-16 12:23:04,@HaukLandsverk Minid. Alltid minid. Slipper å fiske mobilen frem da.,bokmål
1405138870983970819,Stein-Erik Stormoen,2021-06-16 12:23:07,"@hcnonsrud Ja, folk skal få mene hva de vil for meg, men min gjetning er at brorparten av de som hadde sterkt behov for å fortelle Drillo og Marcus Berg hvor elendige de er, hadde endt opp med en annen lyd i pipa om de møttes ansikt til ansikt, at de var trivelige folk - og be om en selfie.",bokmål
1405138936503152660,Oda Haukaas,2021-06-16 12:23:23,@moenduran Åhh nå fikk jeg vann i munnen 🤤 har ventet og håpet på at det dukker opp en drink her i Norge som inneholder sylteagurk eller sylteagurk juice 🤤🤤🤤,bokmål
1405139112428986368,Einar Cyvin. 😊,2021-06-16 12:24:05,"Sliten, men kul. Hannah er den eneste av hundene som digger løpeturer i varmen. 🏃🏻🏃🏻 https://t.co/rHaYWsUFWJ",bokmål
1405142177311821826,Henning Thoresen,2021-06-16 12:36:16,Spørsmål @WasimZahid Jeg har siden jeg var liten slitt med kraftig høysnue men har etter at jeg fikk første dose med Pfizer ikke merket noen ting. Kan det ha en sammenheng? Får andre dose på fredag🤞🤞🤞@Folkehelseinst,nynorsk
1405142266113630210,OpenBenches.org,2021-06-16 12:36:37,"Eli og Jan Haller
Fra barn og barnebarn

https://t.co/5nz3vtm0rl
CC BY-SA 4.0
℅ @ukmoose https://t.co/XQCaejuKPL",bokmål
1405142490852773894,Odd M,2021-06-16 12:37:30,@GeirAasen @kariekas @kristinclemet Twitter handler om å ikkje høre på hva du og andre kommunister måtre mene,bokmål
1405142775331438594,Odd M,2021-06-16 12:38:38,"@Rettferdighet Ja, den er noe av det mer malplasserte slaget",mixed
1405144256927387654,Andreas Theilmann Jensen,2021-06-16 12:44:31,Gruppementaliteten hos politikere tyder på at for få av dem heier på et fotballag 😉,dialectal
1405144587539255305,OpenBenches.org,2021-06-16 12:45:50,"Til Kirsten og Knut Bohwim
Fra barn og barnebarn

https://t.co/bQb6qK2l7l
CC BY-SA 4.0
℅ @ukmoose https://t.co/f0EeyOd4bN",bokmål
1405144745945468930,Therese J Ingilæ,2021-06-16 12:46:28,"Du vet du bor i Finnmark når det fra 27 grader forrige uke, går over til 5 grader og haggelskur i dag #livetinord 🥰",mixed
1405144925293973504,Monika Riskild,2021-06-16 12:47:11,En latsabb som har stkælt senga mi og går på vennet.. ehm nei.. veggen.. 🥴 https://t.co/ejzRjheOB2,bokmål
1405145433459019778,Christer Aaslund Hansen,2021-06-16 12:49:12,@Kennethuteliv Åååå.. Du har visst spist opp maten din hver dag du. 👍🏻,bokmål
1405146496568332297,Andreas Theilmann Jensen,2021-06-16 12:53:25,"Men altså, opposisjonen i Oslo? Spar meg. Burde bygget dette anlegget for lenge siden.",bokmål
1405147658247868422,heidi fjærli,2021-06-16 12:58:02,"@bjornald @DivaEdvardsen Så bra at dere som kan vaksineres gjør det,for da føler jeg meg litt tryggere da jeg selv ikke kan vaksineres.",bokmål
1405147714384453632,(K)ilo (I)ndia (M)ike🚀,2021-06-16 12:58:16,Begynner å hjelpe i barskapet nå😎 https://t.co/6ogotv4X7g,bokmål
1405147747376902150,Petter Larsen,2021-06-16 12:58:24,Russlands nasjonalsang. ♥️♥️,bokmål
1405147886346813443,Camilla Holm,2021-06-16 12:58:57,@kristineask Godt oppsummert,bokmål
1405148169764212738,I ❤️ This City,2021-06-16 13:00:04,I 🗳 Bergen https://t.co/Xm6gXv6xRB,bokmål
1405149759137009664,Geir Storli Jensen,2021-06-16 13:06:23,"Dette ansiktsuttrykket er en fin beskrivelse av mine tanker om opposisjonen i Oslo i dag.
Og så gleder jeg meg til at @Lan_Marie skal representere oss Osloboere på Stortinget! https://t.co/uaCltad4ar",bokmål
1405150146258739202,Nydalens Skiklub,2021-06-16 13:07:55,Treningsleir i Tsjekkia før @orienteeringWOC. Stafettøkt. 3. post. Inne i klynga finner vi hardt fightende #LukasLiland og @BojanBluestone 👍 Kommentator og filmer: @anordber 👊,bokmål
1405150378149265411,Bjørn K. Haugland,2021-06-16 13:08:51,Bergen - norges hovedstad🇳🇴,bokmål
1405150860318064644,Knut Edv. Fagerholm,2021-06-16 13:10:46,Har nettopp publisert et bilde @ Molia https://t.co/6S7R1NYgB5,bokmål
